User-ID;ISBN;Book-Rating
6637;39;1
6713;39;1
6832;39;1
7159;39;1
7766;39;1
34;40;1
89;40;1
145;40;1
381;40;1
394;40;2
696;40;1
783;40;1
855;40;1
922;40;1
924;40;1
1101;40;1
1150;40;1
1294;40;1
1580;40;1
1639;40;1
1698;40;1
1700;40;4
1714;40;1
1890;40;1
2082;40;3
2293;40;1
2436;40;1
2452;40;1
2453;40;7
2680;40;1
2700;40;1
2830;40;1
3051;40;4
3124;40;1
3378;40;1
3592;40;1
3884;40;2
3944;40;1
4217;40;1
4344;40;1
5223;40;1
5240;40;1
5371;40;2
5729;40;2
5753;40;1
5961;40;1
6580;40;2
6650;40;1
6761;40;1
6767;40;1
6851;40;5
6963;40;1
7058;40;4
7263;40;1
7421;40;1
7759;40;1
399;41;1
1973;41;1
3051;41;1
4857;41;1
4877;41;2
7132;41;1
399;42;1
1633;42;2
1700;42;2
1973;42;1
2306;42;1
3051;42;1
3339;42;1
3378;42;1
4857;42;1
4877;42;2
5228;42;1
6321;42;1
7051;42;1
381;43;1
991;43;1
1910;43;1
2005;43;1
2093;43;1
2332;43;1
2489;43;1
3433;43;1
3944;43;1
4228;43;1
4343;43;1
4346;43;1
5582;43;1
5729;43;1
5753;43;1
1700;44;1
1766;44;1
1840;44;2
2091;44;1
2452;44;2
4769;44;1
4877;44;1
68;45;1
1633;45;1
1674;45;1
1700;45;2
1766;45;1
1902;45;1
1973;45;1
2014;45;1
2091;45;1
2306;45;1
2452;45;1
3051;45;2
3378;45;2
3383;45;1
3445;45;2
4027;45;1
4344;45;1
4769;45;1
5594;45;1
5648;45;1
6071;45;1
6321;45;1
7047;45;3
7068;45;1
156;47;1
838;47;1
991;47;1
1038;47;1
4064;47;1
4897;47;1
5427;47;1
5594;47;1
5970;47;1
544;48;1
838;48;1
991;48;1
1038;48;1
2436;48;1
3674;48;1
4796;48;1
5594;48;1
5970;48;1
7047;48;1
544;49;1
838;49;1
991;49;1
1038;49;1
2436;49;1
3674;49;1
5427;49;1
5594;49;1
5970;49;1
7047;49;1
1038;50;1
5594;50;1
5970;50;1
89;52;1
158;52;1
231;52;1
544;52;1
553;52;1
753;52;1
898;52;1
908;52;1
965;52;1
991;52;1
1054;52;1
1116;52;1
1368;52;1
1439;52;3
1537;52;1
1633;52;2
1634;52;1
1639;52;1
1700;52;1
1729;52;1
1910;52;1
2005;52;1
2221;52;1
2306;52;1
2332;52;1
2452;52;2
2489;52;1
2680;52;1
2700;52;1
2971;52;1
3210;52;1
3340;52;1
3380;52;1
3433;52;1
3438;52;1
3917;52;1
3944;52;2
4228;52;2
4300;52;1
4343;52;1
4344;52;1
4346;52;1
4347;52;1
4365;52;1
4379;52;1
4405;52;1
4769;52;1
4783;52;1
4877;52;2
5048;52;2
5160;52;1
5243;52;1
5316;52;1
5341;52;1
5446;52;1
5490;52;1
5582;52;1
5627;52;1
5753;52;1
5806;52;1
5885;52;1
5960;52;1
5961;52;2
6059;52;1
6150;52;1
6391;52;1
6399;52;1
6427;52;1
6429;52;1
6728;52;1
6832;52;1
6844;52;1
6851;52;2
6896;52;1
7047;52;4
7048;52;5
7058;52;3
7066;52;1
7067;52;1
7079;52;1
7159;52;1
7455;52;1
7498;52;1
7634;52;1
381;53;1
381;56;1
37;57;1
1579;57;1
1888;57;1
2452;57;1
3198;57;1
3917;57;1
4343;57;1
4877;57;1
5110;57;1
5228;57;1
6023;57;1
6098;57;1
6335;57;1
7046;57;1
7054;57;2
248;59;1
619;59;1
1674;59;1
1766;59;2
1902;59;1
2700;59;1
3051;59;1
3239;59;1
3339;59;1
3378;59;1
4344;59;1
5729;59;1
5753;59;1
7059;59;1
7060;59;1
619;60;1
753;60;2
1674;60;1
3433;60;1
4877;60;1
5288;60;1
6429;60;1
6851;60;1
7722;60;1
1579;61;1
2089;61;1
2569;61;2
1091;63;2
5504;63;1
6959;63;1
7047;63;2
924;64;1
1579;64;1
1985;64;1
2005;64;1
2089;64;1
2310;64;1
2452;64;1
4343;64;1
5446;64;1
5470;64;1
5587;64;1
6772;64;1
7478;64;1
544;65;1
3339;65;1
2700;66;1
3339;66;1
5240;66;1
248;67;1
381;67;1
395;67;1
667;67;1
753;67;1
851;67;1
1116;67;1
1143;67;2
1294;67;1
1632;67;1
1674;67;3
1700;67;2
1973;67;1
2082;67;2
2436;67;1
2489;67;1
2569;67;1
2700;67;1
2970;67;1
3239;67;2
3340;67;1
3378;67;1
3380;67;1
4099;67;2
4307;67;2
4844;67;1
4857;67;1
5663;67;1
5729;67;2
5806;67;1
6315;67;1
6321;67;1
6429;67;1
6713;67;1
6851;67;1
7047;67;2
7048;67;2
7051;67;1
7066;67;1
7159;67;1
7455;67;4
1579;68;1
1668;68;1
2093;68;1
5446;68;1
7159;68;1
7478;68;1
924;69;1
1239;69;1
1533;69;1
1700;69;7
2089;69;1
2092;69;1
2680;69;1
2700;69;1
3339;69;1
4344;69;1
4722;69;1
4769;69;1
5034;69;1
5806;69;1
6145;69;2
6938;69;1
7047;69;2
7048;69;4
924;70;1
1294;70;1
1579;70;1
1700;70;7
1724;70;1
2082;70;1
2089;70;1
2092;70;1
2680;70;1
3339;70;2
3433;70;1
3697;70;3
4343;70;1
4344;70;1
4379;70;1
4769;70;1
5034;70;1
5806;70;1
6772;70;1
6938;70;2
7047;70;6
7048;70;5
7061;70;1
7065;70;3
252;72;1
543;72;3
544;72;1
671;72;1
786;72;1
898;72;1
924;72;1
1058;72;1
1091;72;2
1116;72;1
1294;72;2
1674;72;4
1700;72;4
1888;72;1
1894;72;1
1989;72;1
2005;72;1
2091;72;1
2221;72;1
2452;72;1
2453;72;7
2680;72;1
2700;72;1
2865;72;1
3051;72;3
3190;72;1
3239;72;1
3339;72;1
3433;72;1
3944;72;1
4228;72;1
4300;72;1
4343;72;1
4346;72;1
4783;72;1
5160;72;1
5223;72;1
5262;72;1
5341;72;2
5427;72;1
5446;72;1
5462;72;1
5466;72;1
5622;72;1
5729;72;1
5961;72;1
6150;72;1
6243;72;1
6410;72;1
6429;72;1
6761;72;1
6832;72;1
6899;72;1
7004;72;1
7047;72;1
7048;72;4
7069;72;4
7360;72;2
318;73;1
1579;73;1
2005;73;1
2089;73;1
2569;73;1
3198;73;1
3389;73;1
5446;73;1
6959;73;1
7159;73;1
1579;74;1
2005;74;1
2089;74;1
2221;74;1
2569;74;1
2700;74;1
3198;74;1
3389;74;1
4228;74;1
4343;74;1
4722;74;2
5034;74;1
5446;74;1
6039;74;2
6391;74;1
6713;74;1
6959;74;1
7159;74;1
34;75;1
89;75;1
248;75;1
543;75;3
592;75;1
1163;75;2
1633;75;1
1674;75;1
1700;75;5
1973;75;1
2014;75;1
2082;75;3
2093;75;1
2452;75;2
2902;75;1
3051;75;4
3378;75;1
3808;75;1
3949;75;1
4161;75;1
4228;75;1
4436;75;1
4722;75;2
4844;75;2
5288;75;1
5517;75;1
5648;75;1
5729;75;1
7014;75;1
7047;75;1
7048;75;3
7081;75;1
7262;75;1
1633;76;1
1700;76;2
1902;76;1
3378;76;2
4722;76;1
7014;76;1
485;77;1
486;77;1
1633;77;1
1700;77;4
1766;77;2
1890;77;1
1902;77;1
2082;77;1
2700;77;1
3767;77;1
4344;77;1
4581;77;1
4722;77;3
4838;77;1
6772;77;1
7047;77;2
7048;77;3
3438;78;1
4399;78;2
5341;79;1
31;80;1
162;80;2
381;80;1
395;80;2
543;80;1
667;80;1
696;80;1
737;80;1
753;80;1
783;80;1
798;80;1
1632;80;1
1674;80;2
1700;80;5
1800;80;1
1960;80;3
1973;80;1
2005;80;1
2436;80;1
2452;80;1
2489;80;1
2528;80;1
2569;80;1
3051;80;4
3124;80;1
3239;80;1
3340;80;1
3378;80;1
3380;80;1
3767;80;1
3819;80;1
4099;80;1
4658;80;1
4844;80;1
4857;80;1
4863;80;1
5223;80;1
5354;80;1
5427;80;1
5454;80;1
5607;80;1
5648;80;1
5663;80;1
5729;80;2
5753;80;1
5806;80;1
5859;80;1
6399;80;1
6429;80;1
6453;80;1
6713;80;1
6851;80;3
7047;80;2
7048;80;3
7054;80;1
7060;80;2
7326;80;1
89;81;1
544;81;1
553;81;1
898;81;1
965;81;1
1054;81;1
1130;81;1
1439;81;2
1534;81;1
1537;81;1
1910;81;1
1973;81;1
2005;81;1
2489;81;1
2700;81;1
3210;81;1
3239;81;1
3380;81;1
3944;81;1
4138;81;1
4228;81;1
4399;81;1
4741;81;1
4844;81;1
4877;81;1
5160;81;1
5243;81;1
5446;81;1
5517;81;1
5961;81;2
6059;81;1
6551;81;1
6832;81;1
7047;81;2
7048;81;5
7079;81;1
34;82;1
252;82;10
381;82;1
459;82;1
543;82;3
753;82;1
783;82;1
786;82;1
898;82;1
924;82;1
991;82;1
1038;82;1
1058;82;1
1116;82;1
1306;82;1
1537;82;1
1579;82;1
1639;82;1
1672;82;1
1673;82;1
1674;82;5
1700;82;10
1766;82;1
1888;82;1
1894;82;1
1982;82;1
1985;82;1
2005;82;1
2007;82;1
2082;82;2
2091;82;1
2221;82;1
2332;82;1
2453;82;2
2528;82;1
2662;82;1
2680;82;1
2700;82;1
2865;82;1
2902;82;1
3051;82;4
3081;82;1
3339;82;1
3378;82;1
3380;82;1
3433;82;1
3697;82;1
3698;82;1
3767;82;1
3944;82;1
4064;82;1
4180;82;1
4228;82;1
4300;82;1
4343;82;1
4344;82;1
4346;82;1
4347;82;1
4365;82;1
4769;82;2
5048;82;1
5160;82;1
5223;82;1
5262;82;1
5341;82;2
5354;82;1
5399;82;1
5427;82;1
5446;82;1
5550;82;1
5582;82;1
5619;82;1
5961;82;2
6150;82;1
6202;82;1
6321;82;1
6398;82;1
6427;82;1
6429;82;1
6482;82;1
6551;82;1
6832;82;1
6851;82;2
6970;82;1
7004;82;1
7046;82;1
7047;82;3
7048;82;5
7054;82;2
7061;82;1
7065;82;2
7069;82;6
7077;82;1
7152;82;1
7159;82;1
7245;82;1
7360;82;1
34;83;1
252;83;10
378;83;1
398;83;1
459;83;1
485;83;1
525;83;1
543;83;6
544;83;1
667;83;1
783;83;1
786;83;1
898;83;1
924;83;1
991;83;1
1091;83;1
1255;83;1
1294;83;1
1306;83;1
1439;83;1
1460;83;1
1506;83;1
1533;83;1
1537;83;1
1579;83;1
1633;83;1
1674;83;5
1700;83;3
1894;83;1
1982;83;1
2005;83;1
2007;83;1
2091;83;1
2221;83;1
2271;83;1
2452;83;1
2453;83;3
2515;83;1
2634;83;1
2700;83;1
2790;83;1
2865;83;1
3051;83;2
3124;83;1
3239;83;1
3339;83;1
3380;83;1
3696;83;1
3697;83;1
4064;83;1
4300;83;1
4346;83;1
4515;83;1
4602;83;1
5048;83;1
5160;83;1
5265;83;1
5341;83;1
5427;83;1
5446;83;1
5594;83;1
5622;83;1
5729;83;1
5946;83;1
5961;83;1
6150;83;1
6321;83;1
6427;83;1
6482;83;1
6899;83;1
6963;83;2
7004;83;1
7047;83;1
7048;83;3
7054;83;1
7069;83;6
7077;83;1
7145;83;1
7159;83;1
7325;83;1
7360;83;1
252;84;4
398;84;3
459;84;1
525;84;2
543;84;5
547;84;1
667;84;1
898;84;1
924;84;1
965;84;1
1038;84;1
1091;84;2
1294;84;2
1306;84;1
1330;84;1
1374;84;1
1579;84;1
1605;84;1
1633;84;1
1639;84;1
1674;84;3
1700;84;9
1890;84;1
1982;84;1
2005;84;1
2082;84;2
2091;84;1
2221;84;1
2452;84;2
2453;84;6
2700;84;1
2865;84;2
3051;84;1
3176;84;1
3239;84;1
3339;84;1
3378;84;1
3380;84;1
3382;84;1
3690;84;1
3697;84;1
4163;84;2
4228;84;1
4300;84;1
4344;84;1
4346;84;1
4347;84;1
4365;84;1
4769;84;2
5048;84;1
5160;84;1
5223;84;1
5316;84;1
5341;84;1
5379;84;1
5399;84;2
5446;84;1
5466;84;1
5470;84;2
5550;84;1
5594;84;1
5622;84;1
5729;84;2
6267;84;1
6410;84;1
6427;84;1
6429;84;1
6832;84;1
6851;84;1
7046;84;1
7047;84;6
7048;84;3
7050;84;1
7054;84;2
7069;84;5
7128;84;2
7159;84;1
7360;84;1
252;85;11
398;85;1
459;85;1
543;85;4
544;85;1
898;85;1
924;85;1
1058;85;1
1091;85;2
1116;85;1
1199;85;1
1255;85;1
1306;85;1
1579;85;1
1639;85;1
1674;85;3
1700;85;4
1744;85;1
1894;85;1
2005;85;1
2082;85;1
2091;85;1
2221;85;1
2452;85;1
2453;85;10
2662;85;1
2865;85;2
2902;85;1
3081;85;1
3239;85;1
3282;85;1
3339;85;1
3884;85;3
4163;85;2
4228;85;1
4300;85;1
4343;85;1
4344;85;1
4346;85;1
4347;85;1
5160;85;1
5341;85;2
5399;85;1
5446;85;1
5462;85;1
5622;85;1
5961;85;3
6150;85;1
6267;85;1
6410;85;1
6427;85;1
6429;85;1
6761;85;1
6832;85;1
7047;85;1
7048;85;3
7054;85;1
7056;85;1
7065;85;1
7069;85;8
7159;85;1
7360;85;2
7766;85;1
143;86;1
252;86;8
378;86;1
398;86;2
459;86;1
483;86;1
543;86;4
544;86;1
547;86;1
671;86;2
786;86;1
898;86;1
924;86;1
955;86;1
1091;86;2
1255;86;1
1294;86;1
1306;86;1
1330;86;2
1439;86;3
1537;86;1
1579;86;1
1639;86;1
1641;86;1
1673;86;1
1674;86;5
1700;86;6
1744;86;1
1766;86;1
1888;86;1
1982;86;1
2005;86;1
2007;86;1
2082;86;2
2091;86;1
2093;86;1
2332;86;1
2452;86;2
2453;86;6
2509;86;1
2528;86;1
2662;86;2
2680;86;1
2700;86;1
2865;86;1
2881;86;1
2912;86;1
3051;86;3
3081;86;1
3239;86;1
3339;86;1
3378;86;1
3433;86;1
3588;86;1
3698;86;1
3767;86;1
3944;86;1
4201;86;1
4228;86;1
4300;86;1
4343;86;1
4344;86;1
4346;86;1
4365;86;1
4405;86;1
4783;86;1
5048;86;1
5160;86;1
5223;86;1
5262;86;1
5316;86;1
5341;86;1
5354;86;1
5399;86;1
5446;86;1
5462;86;1
5516;86;1
5550;86;1
5582;86;1
5619;86;1
5622;86;1
5946;86;1
5961;86;1
6150;86;1
6391;86;1
6399;86;1
6410;86;1
6427;86;1
6429;86;1
6605;86;1
6713;86;1
6761;86;2
6832;86;1
6851;86;2
6933;86;1
7046;86;1
7047;86;2
7048;86;5
7054;86;1
7065;86;3
7067;86;1
7069;86;7
7077;86;1
7145;86;1
7159;86;1
7360;86;2
7698;86;1
252;87;8
547;87;1
589;87;1
1700;87;2
2452;87;1
2453;87;3
4092;87;1
4335;87;1
5354;87;1
5946;87;2
6267;87;1
6434;87;1
7047;87;1
7048;87;2
252;88;6
398;88;1
459;88;1
483;88;1
543;88;1
544;88;1
547;88;1
589;88;1
671;88;1
786;88;1
898;88;1
924;88;1
955;88;1
1091;88;2
1116;88;1
1306;88;1
1439;88;3
1537;88;1
1579;88;1
1639;88;1
1674;88;3
1700;88;2
1888;88;1
1894;88;1
1989;88;1
2005;88;1
2007;88;1
2082;88;1
2091;88;1
2093;88;1
2452;88;2
2453;88;7
2662;88;1
2680;88;1
2865;88;1
3051;88;3
3239;88;1
3282;88;1
3339;88;1
3389;88;1
3433;88;1
3588;88;1
3593;88;1
3698;88;1
3808;88;1
3884;88;1
3944;88;1
3990;88;1
4135;88;3
4201;88;1
4228;88;1
4300;88;1
4343;88;1
4344;88;1
4346;88;1
4347;88;1
4602;88;1
4769;88;1
4783;88;1
5048;88;1
5160;88;1
5223;88;1
5262;88;1
5316;88;1
5341;88;1
5379;88;2
5399;88;1
5427;88;1
5446;88;1
5462;88;1
5550;88;1
5582;88;1
5619;88;1
5622;88;1
5729;88;1
5946;88;1
5961;88;2
6150;88;1
6391;88;1
6399;88;1
6410;88;1
6427;88;1
6429;88;1
6605;88;1
6761;88;2
6832;88;1
7004;88;1
7031;88;1
7047;88;2
7048;88;2
7054;88;1
7061;88;3
7065;88;2
7069;88;4
7145;88;2
7159;88;1
7360;88;2
7145;89;1
34;90;1
252;90;10
398;90;1
417;90;1
459;90;1
483;90;1
544;90;1
547;90;1
570;90;1
786;90;1
898;90;1
924;90;1
955;90;1
1091;90;3
1094;90;2
1255;90;1
1306;90;1
1335;90;1
1439;90;1
1467;90;1
1579;90;1
1639;90;1
1673;90;1
1674;90;3
1700;90;4
1982;90;1
2005;90;1
2082;90;1
2091;90;1
2332;90;1
2452;90;1
2453;90;3
2528;90;1
2700;90;1
2881;90;1
2902;90;1
3051;90;2
3239;90;1
3282;90;1
3339;90;1
3433;90;1
3588;90;1
3698;90;1
3819;90;1
3873;90;1
3884;90;1
3944;90;1
4228;90;1
4300;90;1
4343;90;1
4344;90;1
4672;90;1
4769;90;1
4942;90;1
5160;90;1
5262;90;1
5341;90;1
5399;90;1
5446;90;1
5462;90;1
5619;90;1
5946;90;1
5961;90;1
6023;90;1
6140;90;1
6150;90;1
6202;90;1
6410;90;1
6429;90;1
6551;90;1
6605;90;1
6761;90;1
6832;90;1
6911;90;1
7004;90;1
7047;90;2
7048;90;3
7054;90;1
7056;90;1
7065;90;2
7069;90;2
7145;90;2
7159;90;1
7360;90;1
7655;90;1
162;91;1
252;91;11
318;91;1
398;91;1
417;91;1
459;91;1
471;91;1
543;91;3
924;91;1
1058;91;1
1091;91;3
1294;91;1
1306;91;1
1352;91;1
1439;91;3
1537;91;1
1633;91;1
1674;91;5
1697;91;1
1700;91;7
1888;91;1
2005;91;1
2082;91;2
2091;91;1
2221;91;1
2332;91;1
2452;91;1
2515;91;1
2528;91;1
2634;91;1
2680;91;1
2881;91;1
3239;91;1
3282;91;1
3339;91;1
3433;91;1
3842;91;1
3849;91;1
4135;91;1
4228;91;1
4300;91;1
4343;91;1
4346;91;1
4365;91;1
4432;91;1
4515;91;1
4658;91;3
4672;91;1
4758;91;1
5160;91;1
5223;91;1
5227;91;1
5262;91;1
5316;91;1
5341;91;1
5399;91;1
5446;91;1
5462;91;1
5466;91;1
5550;91;1
5594;91;1
5961;91;2
6023;91;1
6150;91;1
6202;91;1
6267;91;1
6399;91;1
6410;91;1
6429;91;1
6605;91;1
6634;91;1
6832;91;1
6899;91;1
6911;91;1
7004;91;1
7031;91;1
7047;91;1
7048;91;5
7050;91;1
7054;91;1
7056;91;1
7061;91;1
7069;91;4
7145;91;2
7159;91;1
34;92;1
89;92;1
381;92;1
696;92;1
803;92;1
1101;92;1
1143;92;1
1305;92;1
1714;92;1
1973;92;1
2007;92;1
2435;92;1
2513;92;1
2822;92;1
2830;92;1
2970;92;1
3239;92;1
3378;92;1
3380;92;1
3445;92;1
3592;92;1
3683;92;1
3698;92;2
3819;92;1
3884;92;2
3944;92;1
4135;92;1
4344;92;1
4346;92;1
4379;92;1
5223;92;1
5341;92;3
5729;92;1
5797;92;1
5806;92;1
5917;92;1
6150;92;1
6453;92;1
6493;92;1
6538;92;1
6767;92;1
7047;92;5
7054;92;1
7058;92;4
7759;92;1
7766;92;1
89;93;1
378;93;1
398;93;3
459;93;1
483;93;1
485;93;1
543;93;2
544;93;1
671;93;1
783;93;2
924;93;1
955;93;2
991;93;1
1038;93;1
1255;93;1
1330;93;1
1439;93;3
1533;93;1
1579;93;1
1633;93;3
1673;93;1
1674;93;4
1700;93;5
1744;93;1
2005;93;1
2007;93;1
2082;93;2
2091;93;1
2141;93;1
2452;93;2
2453;93;8
2528;93;1
2680;93;1
2830;93;1
2865;93;1
3081;93;1
3113;93;2
3124;93;1
3176;93;1
3239;93;1
3378;93;2
3690;93;1
3767;93;2
3851;93;1
3884;93;3
3944;93;1
4139;93;1
4161;93;1
4300;93;1
4343;93;1
4344;93;1
4346;93;1
4347;93;1
4436;93;1
4515;93;1
4658;93;3
4758;93;1
5160;93;1
5223;93;1
5227;93;1
5316;93;1
5341;93;2
5379;93;1
5399;93;1
5446;93;1
5550;93;1
5622;93;1
5655;93;1
5729;93;1
5946;93;1
5961;93;3
6150;93;1
6346;93;1
6399;93;1
6410;93;1
6429;93;1
6605;93;1
6772;93;1
6832;93;1
7046;93;1
7047;93;5
7048;93;4
7054;93;1
7061;93;1
7065;93;3
7132;93;1
7159;93;1
7263;93;1
7325;93;2
7492;93;1
7698;93;1
7766;93;1
318;94;1
924;94;1
1116;94;1
1766;94;1
1894;94;1
2005;94;1
2089;94;1
2093;94;1
2221;94;1
2293;94;1
2444;94;1
2452;94;1
3382;94;1
4064;94;1
4228;94;1
4343;94;1
4722;94;1
5427;94;1
5446;94;1
7263;94;1
924;95;1
1579;95;1
2005;95;1
2089;95;1
2221;95;1
2452;95;1
2700;95;1
4228;95;1
4343;95;1
4722;95;1
6713;95;1
7159;95;1
924;96;1
1116;96;1
1199;96;1
1579;96;1
1668;96;1
1674;96;2
1894;96;1
2005;96;1
2089;96;1
2221;96;1
2310;96;1
2332;96;1
2565;96;1
4228;96;1
4343;96;1
5446;96;1
924;97;1
1324;97;1
1330;97;3
1579;97;1
1766;97;1
2005;97;1
2089;97;1
2093;97;1
2221;97;1
2452;97;1
2700;97;1
3433;97;1
4228;97;1
4722;97;1
5446;97;1
5772;97;1
7159;97;1
7492;97;2
924;98;1
1579;98;1
2005;98;1
2221;98;2
3433;98;1
4228;98;1
4343;98;1
4432;98;1
4722;98;1
5446;98;1
5470;98;1
7159;98;1
924;99;1
1579;99;1
2089;99;1
2221;99;1
2310;99;1
2452;99;1
4135;99;1
4228;99;1
4343;99;1
4432;99;1
4722;99;1
5446;99;1
924;100;1
1579;100;1
1766;100;1
1985;100;1
2005;100;1
2089;100;1
2221;100;1
2700;100;1
4228;100;1
5446;100;1
924;101;1
1579;101;1
1894;101;1
2221;101;1
2310;101;1
2452;101;1
4228;101;1
4343;101;1
4722;101;1
5318;101;1
5422;101;1
7159;101;1
7492;101;1
2005;102;1
2089;102;1
2221;102;1
2569;102;1
5446;102;1
6713;102;1
7159;102;1
7478;102;1
1579;103;1
2089;103;1
2700;103;1
3389;103;1
4343;103;1
5034;103;1
5446;103;1
6391;103;1
6398;103;1
7159;103;1
459;104;1
1700;104;1
1766;104;3
1894;104;1
2436;104;1
2452;104;1
2700;104;2
3204;104;1
3206;104;1
3305;104;1
4769;104;1
5354;104;1
5729;104;1
5772;104;1
6435;104;1
6832;104;1
7132;104;1
7326;104;1
31;105;1
544;105;1
1199;105;1
1579;105;1
1766;105;2
2005;105;1
2089;105;1
2700;105;1
2926;105;1
4343;105;1
4344;105;1
5427;105;1
5446;105;1
5583;105;1
6869;105;1
7144;105;1
7159;105;1
7418;105;1
430;108;1
915;108;1
938;108;1
1255;108;1
1267;108;1
1449;108;1
1962;108;1
2220;108;1
3287;108;1
4038;108;1
4152;108;1
4550;108;1
4754;108;1
6039;108;1
6059;108;1
7144;108;1
136;109;1
430;109;1
938;109;1
1267;109;1
6059;109;1
7144;109;1
991;110;1
1267;110;1
2667;110;1
4754;110;1
5578;110;1
6059;110;1
6529;110;1
1673;111;1
1960;111;5
6613;111;1
7069;111;2
5;113;3
100;113;1
127;113;1
235;113;2
254;113;1
341;113;1
397;113;1
421;113;1
433;113;1
438;113;1
445;113;2
534;113;1
559;113;1
594;113;1
647;113;1
702;113;1
745;113;1
774;113;1
822;113;1
836;113;1
947;113;3
1040;113;1
1055;113;2
1060;113;2
1223;113;1
1305;113;1
1385;113;1
1386;113;1
1401;113;1
1701;113;1
1748;113;2
1756;113;1
1792;113;1
1828;113;1
1908;113;1
1937;113;1
2055;113;1
2077;113;1
2128;113;1
2188;113;1
2192;113;1
2200;113;3
2210;113;1
2221;113;1
2300;113;1
2436;113;1
2457;113;1
2471;113;1
2473;113;1
2501;113;2
2504;113;1
2505;113;1
2569;113;1
2622;113;1
2648;113;1
2659;113;2
2949;113;1
2972;113;2
3045;113;2
3056;113;1
3074;113;1
3094;113;1
3130;113;1
3136;113;1
3304;113;1
3340;113;1
3419;113;1
3454;113;2
3497;113;1
3571;113;1
3830;113;1
3840;113;1
3881;113;3
3905;113;1
4010;113;2
4049;113;1
4079;113;1
4124;113;1
4199;113;1
4210;113;1
4298;113;1
4302;113;1
4353;113;1
4447;113;1
4455;113;1
4507;113;2
4617;113;1
4625;113;1
4701;113;1
4718;113;1
4761;113;1
4816;113;1
4915;113;1
4930;113;1
4962;113;1
4968;113;1
5024;113;1
5163;113;1
5264;113;1
5290;113;1
5382;113;1
5400;113;1
5428;113;1
5472;113;1
5658;113;1
5672;113;2
5677;113;1
5708;113;1
5720;113;1
5734;113;1
5742;113;1
5744;113;2
5825;113;1
5868;113;1
5877;113;3
5913;113;2
6001;113;1
6008;113;1
6096;113;1
6194;113;1
6249;113;1
6273;113;1
6280;113;1
6325;113;1
6370;113;2
6474;113;2
6483;113;1
6513;113;3
6515;113;1
6534;113;1
6561;113;1
6595;113;2
6732;113;1
6733;113;1
6807;113;1
6812;113;1
6851;113;3
6862;113;1
6961;113;3
6989;113;1
7009;113;1
7059;113;1
7072;113;1
7076;113;1
7208;113;2
7444;113;1
7494;113;1
7500;113;1
7510;113;1
7561;113;1
7605;113;1
7618;113;1
7651;113;1
7746;113;1
7762;113;1
5;114;1
173;114;1
180;114;1
255;114;1
341;114;1
433;114;1
457;114;1
478;114;1
534;114;1
588;114;2
1024;114;1
1040;114;1
1223;114;1
1305;114;1
1420;114;1
1638;114;1
1661;114;1
1681;114;1
1721;114;1
1773;114;1
1792;114;1
1861;114;1
1879;114;1
2169;114;2
2283;114;1
2287;114;1
2303;114;3
2334;114;2
2436;114;1
2457;114;1
2622;114;1
2659;114;2
2983;114;1
3045;114;1
3136;114;1
3326;114;1
3349;114;2
3398;114;1
3399;114;1
3467;114;1
3499;114;1
3515;114;1
3686;114;1
3796;114;1
3996;114;1
4353;114;1
4443;114;1
4489;114;1
4699;114;1
4761;114;2
5025;114;1
5050;114;1
5076;114;1
5096;114;1
5175;114;1
5194;114;1
5291;114;1
5428;114;2
5640;114;1
5772;114;1
5860;114;1
5877;114;1
5903;114;3
5928;114;1
5949;114;1
6003;114;1
6028;114;1
6035;114;1
6100;114;1
6115;114;1
6177;114;1
6216;114;1
6249;114;1
6367;114;1
6370;114;1
6588;114;1
6643;114;1
6727;114;1
6732;114;1
6807;114;1
7014;114;1
7103;114;1
7232;114;1
7292;114;2
7337;114;1
7432;114;1
7554;114;2
7587;114;1
7616;114;1
7739;114;1
385;115;1
1236;115;1
3141;115;1
7159;115;1
1236;116;1
5;117;1
9;117;1
123;117;1
212;117;1
233;117;1
255;117;1
295;117;1
297;117;1
341;117;1
347;117;2
364;117;2
421;117;1
424;117;1
497;117;1
502;117;1
534;117;1
543;117;1
547;117;1
649;117;1
663;117;1
671;117;2
699;117;2
969;117;1
1188;117;1
1295;117;1
1310;117;1
1341;117;1
1369;117;2
1420;117;1
1437;117;1
1490;117;1
1607;117;1
1673;117;1
1674;117;4
1728;117;1
1740;117;1
1747;117;1
1748;117;1
1785;117;1
1810;117;1
1846;117;1
1890;117;1
1977;117;1
2080;117;1
2168;117;1
2211;117;1
2270;117;1
2282;117;1
2290;117;1
2376;117;2
2405;117;3
2452;117;1
2453;117;2
2456;117;1
2467;117;1
2504;117;1
2523;117;2
2595;117;1
2623;117;1
2703;117;1
2779;117;1
2817;117;1
2831;117;1
3188;117;1
3384;117;1
3443;117;1
3523;117;1
3570;117;2
3612;117;1
3618;117;1
3761;117;1
3828;117;1
3945;117;1
3970;117;1
4164;117;1
4215;117;1
4385;117;1
4396;117;1
4408;117;1
4506;117;1
4528;117;1
4630;117;1
4634;117;2
4684;117;1
4791;117;1
4804;117;1
4859;117;1
4920;117;1
5138;117;2
5211;117;1
5242;117;1
5339;117;1
5382;117;1
5545;117;1
5627;117;1
5722;117;1
5774;117;1
5807;117;1
5809;117;1
5874;117;2
5894;117;1
5965;117;2
5981;117;1
6024;117;1
6090;117;1
6336;117;1
6599;117;1
6643;117;1
6739;117;1
6742;117;1
