1092340811;154284;1
1092340811;154078;1
1092340811;154626;1
1092340811;108223;1
1092343221;214137;1
1092343221;214051;1
1092343221;214662;1
1092348090;104136;1
1092348090;104024;1
1092348383;151294;1
1092348383;151173;1
1092348383;151293;1
1092348383;151111;1
1092348383;151296;1
1092348383;151205;1
1092348383;151299;1
1092348383;151298;1
1092348383;151304;1
1092349401;106020;1
1092354689;106552;1
1092354689;106553;1
1092354689;106568;1
1092359536;108223;2
1092359536;235310;1
1092362065;235125;1
1092386534;235255;1
1092386534;235280;1
1092388903;106384;1
1092388903;240292;1
109239376;106547;1
109239376;106422;1
109239376;104171;1
109239376;106528;1
109239376;138002;1
109239376;172516;1
109239376;138001;1
109239376;235125;1
1093142776;104136;1
1093734056;154215;1
1093734056;128153;1
1093734056;154405;1
1093734056;106444;1
1093734056;154822;1
1093734056;154383;1
1093734411;173305;1
1093734411;227034;1
1093734411;227031;1
1093734411;173306;1
1093734411;227035;1
1093734411;227004;1
1093734411;227001;1
1093734411;227072;1
1093736582;240167;1
1093736582;106740;1
1093736720;104099;1
1093736720;104136;1
1093738823;204317;1
1093738823;235310;1
1093738823;204724;1
1093741071;106030;1
1093743672;240207;1
1093744655;238418;1
1093746001;107415;1
1093746001;204165;1
1093746001;107032;1
1093746001;204458;1
1093747905;235446;1
1093757737;240206;1
1093758231;104133;1
1093758231;154284;1
1093758231;238633;1
1093759791;101201;1
1093759791;204058;1
1093759791;107202;1
1093759791;204571;1
1093759791;107032;1
1093759791;108223;1
1093759791;128201;1
1093759791;128203;1
1093759791;128152;1
1093759791;204724;1
1093759791;153450;1
1093759791;204111;1
1093759791;238499;1
1093759791;128155;1
1093759791;204317;1
1093760782;154548;1
1093761727;108241;1
1093761727;238633;1
1093761727;104077;1
1093761727;104217;1
1093761727;104135;1
1093761727;235305;2
1093761727;104108;1
1093761727;240214;1
1093761727;104099;1
1093761727;104136;1
1093761727;106399;1
1093761727;108223;1
1093763343;240214;1
1093768406;128151;1
1093770325;110038;3
1093770325;106387;1
1093770325;101596;1
1093770325;138013;1
1093770325;110073;1
1093770325;106317;1
1093770325;104164;1
1093770325;151633;1
1093770325;240206;1
1093770325;151631;1
1093770763;104023;1
1093770763;110046;1
1093773335;240995;1
1093773335;240206;1
1093777032;108223;1
1093777032;235125;1
1093777209;235280;1
1093779674;240291;1
1093779674;238081;1
1093779674;151324;1
1093784489;104032;2
1093784489;104034;2
1093784489;106399;1
1093784675;154389;1
1093784675;154404;1
1093785329;106683;1
1093785329;106025;1
1093785329;106781;1
1093785329;204058;1
1093785329;204111;1
1093785329;204317;1
1093785329;204724;1
1093785329;106779;1
1093785329;238038;1
1093785329;238156;1
1093786935;138003;1
1093796294;110760;1
1093796294;110045;1
1093796294;110046;1
1093796294;110040;1
1093796294;110215;1
1093799274;138003;1
1093799274;108223;1
1093908548;110016;1
1093908548;107032;1
1093908548;151252;1
1093908548;107201;1
1093908548;110014;1
1093908548;110015;1
1093908548;110214;1
1093908548;151250;1
1093908548;154078;1
1093908548;151033;1
1093908548;151304;1
1093908548;151021;2
1093908548;151205;1
1093908548;110039;1
1093908548;151273;1
1093908548;151251;1
1093908548;238416;1
1093908548;154283;1
1093908548;151321;1
1093908548;151171;1
1093908548;151272;1
1093908548;315311;1
1093908548;154082;1
1093908548;238535;1
1093908548;151274;1
1093908548;151173;1
1093908548;238272;1
1093908548;238038;1
1093908548;154215;1
1093916323;106399;1
1094160525;154414;1
1094160525;108053;1
1094160611;240998;1
1094160611;108298;1
1094160611;108395;1
1094160611;108352;1
1094160611;240202;1
1094160611;240221;1
1094166346;128151;1
1094166616;138002;1
1094242764;138003;1
1094245465;151521;1
1094245465;151304;1
1094245465;151111;1
1094245465;151110;1
1094245465;151320;1
1094245590;110214;1
1094245590;153261;1
1094245590;108223;1
1094245590;106632;1
1094245590;128201;1
1094247478;154359;1
1094265015;238037;1
1094265015;238038;1
1094265015;153262;1
1094265015;235302;1
1094265745;240087;1
1094265745;240082;1
1094265745;240072;1
1094265745;240071;1
1094265745;163006;1
1094265745;245004;1
1094265745;245001;1
1094265745;240216;1
1094265745;240353;1
1094265745;240371;1
1094270108;172012;1
1094270108;138107;1
1094270108;151632;1
1094321695;233158;1
1094321695;204317;1
1094321695;234220;1
1094369172;238631;1
1094369235;235308;1
1094369235;151304;1
1094369235;235305;1
1094369235;154215;1
1094369235;135963;1
1094369235;151320;1
1094369235;135008;1
1094369235;154462;1
1095019080;154215;1
1095700244;173120;1
1095700244;173116;1
1095786464;138003;1
1095787673;153046;1
1095787673;110039;1
1095787673;153261;1
1095789371;240291;1
1095792498;138003;1
1095798310;110040;1
1095798310;110046;1
1095798310;135014;1
1095798310;238613;1
1095798310;135032;1
1095798310;238038;1
1095799725;109001;1
1095799725;106071;1
1095799725;109002;1
1095799725;154341;1
1095799725;154319;1
1095799725;154314;1
1095799725;109008;1
1095799725;154343;1
1095799725;154376;1
1095799725;240206;1
1095799725;138007;1
1095799725;240995;1
1095800204;109001;1
1095804704;234006;1
1095804704;238548;1
1095804807;101008;1
1095804807;101007;1
1095805594;106506;1
1095805594;109008;1
1095805695;154078;1
1095805695;154791;1
1095810636;101661;1
1095812588;135013;1
1095814945;106742;1
1095816073;106683;1
1095816073;110760;1
1095816073;110046;1
1095816073;110215;1
1095816073;138009;1
1095817190;240009;1
1095818377;106689;1
1095818917;173017;1
1095818917;173254;1
1095818917;173301;1
1095818917;173115;1
1095818917;173307;1
1095818917;173255;1
1095818917;173458;1
1095828132;109008;1
1095832389;106444;1
1095832389;106653;1
1095833783;108298;1
1095833783;108353;1
1095836077;238265;1
1095836077;238156;1
1095907654;135013;1
1095913984;110046;1
1095913984;110040;1
1095913984;106071;1
1095917328;238954;1
1095917328;238634;1
1095917328;154822;1
1095918096;106071;1
1095918632;109036;1
1095919111;135008;1
1095919111;135963;1
1095921797;226314;1
1095921797;226302;1
1095921797;226301;1
1095921797;226311;1
1095928327;109063;1
1095928909;151111;1
1095928909;151304;1
1095928909;151017;1
1095928909;151205;1
1095928909;151336;1
1095928909;151320;1
1095928909;153046;1
1095928909;154190;1
1095928909;151258;1
1095930541;135118;1
1095931687;110040;1
1095931687;104032;1
1095931687;154375;1
1095931687;110760;1
1095931687;106744;1
1095931687;106730;1
1095931687;110046;1
1095931687;154082;1
1095931687;106781;1
1095931687;154398;1
1095931947;138007;1
1095938107;106536;1
1095944254;135118;1
1095944254;172115;1
1095944254;106030;1
1095944254;106782;1
1095944254;238661;1
1095944769;107068;1
1095944769;238291;1
1095944769;163012;1
1095944769;106384;1
1095944769;106653;1
1095944769;106683;1
1095944769;240214;1
1095944769;234006;1
1095944769;234375;1
1096187213;173251;1
1096222566;173251;1
1096946631;240004;1
1096946631;240015;1
1096950218;238653;1
1096952883;135013;1
1097303033;106304;1
1097303033;106632;1
1097970221;154317;1
1097970221;138003;1
1097970221;106071;1
1097970221;138004;1
1097970221;138007;1
1097970221;154413;1
1098101854;106568;1
1098200421;104134;1
1098200421;135032;1
1098200421;138011;1
1098200421;206229;1
1098200421;138021;1
1098221183;106458;1
1098221183;106742;1
1098286101;106781;1
1098286101;104032;1
1098286101;106649;1
1098286101;106782;1
1098286101;110046;1
1098286101;109001;1
1098286101;106451;1
1098286101;109002;1
1098286101;106742;1
1098286101;110040;2
1098286101;108053;1
1098409684;106653;1
1098604332;106163;1
1098604656;151304;1
1098604656;163024;1
1098610807;106600;1
1098612313;235719;1
1098614650;240322;1
1098615894;173307;1
1098616005;104281;1
1098616283;172517;1
1098616283;172516;1
1098616283;172956;1
1098617962;135014;1
1098617962;154317;1
1098617962;138020;1
1098617962;138009;1
1098619239;233158;1
1098623155;135032;1
1098623155;240215;1
1098623155;135033;1
1098623155;135960;1
1098623155;240248;1
1098623626;235237;1
1098623877;104135;1
1098623877;110046;1
1098628420;110216;1
1098628420;110760;1
1098628420;110217;1
1098628496;235313;1
1098629456;110046;1
1098630327;154078;1
1098630812;106527;1
1098630812;238614;1
1098630812;106653;1
1098630812;238613;1
1098631730;110073;1
1098634546;110760;1
1098634546;106783;1
1098634546;110046;1
1098634546;108223;1
1098634546;138021;1
1098634546;110040;1
1098634546;110215;1
1098636763;173115;1
1098636763;173017;1
1098637333;172115;1
1098638067;153366;1
1098638067;153046;1
1098638067;154377;1
1098638067;154494;1
1098638067;154384;1
1098638067;154376;1
1098639468;104079;1
1098642207;173117;1
1098645298;154591;1
1098645298;110040;1
1098646185;138052;1
1098647596;154591;1
1098649777;238954;1
1098649777;138056;1
1098649777;238526;1
1098649777;154626;1
1098652944;109002;1
1098652944;109001;1
1098654147;173116;1
1098657124;235313;1
1098665952;106071;1
1098665952;110046;1
1098666285;138013;1
1098666505;104217;1
1098671882;110217;1
1098671882;110216;1
1098671882;106399;1
1098671882;110760;1
1098672837;227032;1
1098672837;173120;1
1098674707;106071;1
1098675301;106527;1
1098675301;106632;1
1098675436;108053;1
1098676280;235711;1
1098676741;151421;1
1098676741;154370;1
1098678593;104285;1
1098678593;106453;1
1098678593;110372;1
1098678593;106576;1
1098681759;110006;1
1098681759;110007;1
1098684900;104149;2
1098685116;138051;1
1098686709;240215;1
1098686989;135033;1
1098686989;240052;1
1098686989;110217;1
1098686989;110046;1
1098686989;135032;1
1098688203;154283;1
1098688203;154082;1
1098693644;172463;1
1098693644;213502;1
1098693644;172461;1
1098693644;227037;1
1098693644;172465;1
1098693644;227006;1
1098693644;172462;1
1098693644;172464;1
1098693644;240054;1
1098693644;240291;1
1098693644;240055;1
1098693644;240282;1
1098694762;154082;1
1098694762;154317;1
1098695206;238633;1
1098695206;154398;1
1098695206;106071;1
1098695206;238954;1
1098696942;206001;1
1098696942;206003;1
1098697880;154224;1
1098698043;151321;1
1098699219;235308;1
1098699219;235609;1
1098699501;154336;1
1098701875;238529;1
1098701875;238633;1
1098701875;233165;1
1098701875;138005;1
1098701875;238954;1
1098704950;110040;1
1098706245;109008;1
1098710897;154283;1
1098710897;154078;1
1098710897;154292;1
1098710897;154299;1
1098711461;240995;1
1098711461;240201;1
1098712325;101031;1
1098716030;106653;2
1098717060;135032;1
1098717060;110215;1
1098717060;110216;1
1098717060;135116;1
1098717099;138007;1
1098720532;206232;1
1098720532;106047;1
1098720532;106163;1
1098722089;135118;1
1098724335;163024;1
1098724335;163013;1
1098724335;109001;1
1098724335;110216;1
1098724335;109002;1
1098724335;110217;1
1098725585;233158;2
1098733359;106399;1
1098733359;110040;1
1098738635;106649;1
1098739707;135008;1
1098739707;154332;1
1098739707;106742;1
1098739707;154078;1
1098739707;106747;1
1098739707;106399;1
1098739707;135963;1
1098739707;154973;1
1098739707;138002;1
1098739707;235721;1
1098739707;108053;1
1098739707;238392;1
1098739707;154383;1
1098739707;154389;1
1098739707;238384;1
1098739707;238525;1
1098739707;138003;1
1098739707;238954;1
1098739707;154304;1
1098739707;238632;1
1098749239;106040;1
1098751740;135033;1
1098751740;135032;1
1098751740;135960;1
1098758935;104077;1
1098758935;106458;1
1098761973;135014;1
1098761973;233158;1
1098764170;104216;1
1098764170;110215;1
1098764170;106071;1
1098764170;104108;1
1098764170;104109;1
1098764170;106152;1
1098764170;104217;1
1098764775;109008;1
1098764775;172518;1
1098768426;106672;1
1098768426;110367;1
1098769853;233158;1
1098769866;106399;1
1098769866;154789;1
1098769866;110046;1
1098770093;138002;1
1098770093;206234;1
1098770093;138003;1
1098770093;206109;1
1098773982;109003;1
1098773982;233468;1
1098773982;138052;1
1098773982;109008;2
1098776885;154237;1
1098776885;154375;1
1098779188;135156;1
1098783262;226311;1
1098784259;138007;1
1098793099;106506;1
1098793099;106511;1
1098793330;240074;1
1098794472;110040;1
1098795899;108297;1
1098808198;109001;1
1098810140;109001;1
1098811747;108223;1
1098811747;106030;1
1099202251;108158;1
1099203764;138020;1
1099203764;104108;1
1099203764;240302;1
1099203764;109001;1
1099203764;240994;1
1099203764;109002;1
1099207938;233468;1
1099209369;106689;1
1099209369;106296;1
1099209369;106618;1
1099209369;106573;1
1099209369;106263;1
1099209369;106574;1
1099209369;106030;1
1099209369;106576;1
1099209369;106528;1
1099209369;106569;1
1099209369;106529;1
1099209369;106577;1
1099362568;240052;1
1099363900;154383;1
1099366267;104378;1
1099366267;153456;1
1099366267;110214;1
1099366267;235502;1
1099369130;233158;1
1099369130;106071;1
1099369130;235234;1
1099369130;138003;1
1099369130;233481;1
1099369130;138002;1
1099372314;173466;1
1099372314;227001;1
1099372314;227037;1
1099372314;173304;1
1099372314;227032;1
1099372314;173301;1
1099372314;227006;1
1099372314;227003;1
1099372314;173465;1
1099374852;315312;1
1099374852;106020;1
1099374852;154295;1
1099374852;108053;1
1099374852;154327;1
1099374852;154398;1
1099662008;154301;1
1099662008;154377;1
1100220631;109008;1
1100221079;206005;1
1100888544;135116;1
1100892411;135013;1
1100892411;135033;1
1100892411;135014;1
1100892411;238952;1
1100892411;238634;1
1100949938;110214;1
1100949938;240001;2
1100949938;240019;1
1100949938;101031;1
1100949938;240020;1
1100949938;240006;1
1100949938;240021;1
1100958823;240215;1
1100958823;154827;1
1100963170;235404;1
1100963287;240215;1
1100965664;106020;1
1101074860;172956;1
1101074860;172303;1
1101074860;172518;1
1101203514;173017;1
1101442647;172304;1
1101442647;172301;1
1101442647;172956;1
1101442647;108223;1
1101442647;106071;1
1101442647;172303;1
1101684206;107068;1
1101687015;173466;1
1102042033;106071;1
1102348297;227156;1
1102352864;226301;1
1102352864;226314;1
1102353591;235721;2
1102353591;106071;1
1102355263;172302;1
1102355263;172956;1
1102356882;108297;1
1102358426;172307;1
1102361580;108304;1
1102363383;109008;1
1102368636;240411;1
1102368954;235193;1
1102368954;108293;1
1102368954;106782;1
1102368954;108294;1
1102380940;106600;1
1102380940;106689;3
1103364058;106451;1
1103948720;108158;1
1103948720;138112;1
1104126998;109008;1
1104422369;107514;1
1104422369;110037;1
1113661410;107201;1
1114060931;240214;1
1115720616;104378;2
1116773486;108053;1
1116860444;128151;1
1127044867;235193;1
1127045450;154824;1
1127045450;154041;1
1127045450;154394;1
1127045450;154826;1
1127048195;172012;1
1127336208;154791;1
1127336208;108053;1
1127606892;238525;1
1127661160;153162;1
1127661160;153161;1
1127912474;110046;1
1127952678;106071;1
1127952678;240411;1
1127952678;106020;1
1127952678;240988;1
1127952678;240401;1
1127952678;106653;1
1127952678;240402;1
1127961319;106400;1
1127961319;172518;1
1128106009;240203;1
1128106009;240995;1
1128226313;240264;1
1128226313;154791;1
1128226313;240207;1
1129500414;138005;1
1129500414;138002;1
1140416694;172518;1
1143224882;110040;1
1143224882;110215;1
1143224882;110046;1
1143224882;110042;1
1143224882;154822;1
11494668300;104175;1
11494668300;104263;1
1193440145;226301;1
1193440145;226302;1
1193513889;110073;1
12131935;106445;1
12131935;233158;1
1232597896;107033;1
1232597896;104285;1
1233491327;110027;1
1234340693;233481;1
1235239511;135033;1
1235239511;138003;1
1235239511;240401;1
12455812;135033;1
12455812;135960;1
12459166;238529;1
12503106;204570;2
12647925;104173;1
12647925;104178;1
12647925;104175;1
12647925;234308;2
12647925;151621;1
12647925;110038;2
12647925;108352;1
12694303;106400;1
12715906;104136;1
12715906;154791;1
13166030;235309;1
13166030;235314;1
13172364;104133;1
13173597;235107;1
13173597;138003;2
13196215;104263;1
13196215;235193;1
13196215;106683;1
13196291;128151;1
13197642;108053;1
13200206;138001;1
13212722;104032;1
13223877;108158;1
13223877;128153;1
13223877;106730;1
13223877;240214;1
13224557;110040;1
13241321;135033;1
13245262;106035;1
13250540;238636;1
13251639;106312;1
13256319;138005;1
13257773;107033;1
13257773;107202;1
13258798;106337;1
13259601;154284;1
13260091;128153;1
13260091;104077;1
13267855;172115;1
13267855;104077;1
13267855;110217;1
13267855;135033;1
13267855;110368;1
13267855;104099;1
13267855;135954;1
13267855;110367;1
13269445;138015;1
13269445;128151;1
13269445;106020;2
13269864;138003;1
13271216;108223;1
13275931;110046;1
13277223;206229;1
13277223;106618;1
13277754;107071;1
13277754;107033;1
13286983;154383;1
13337626;106399;1
13338972;108158;1
13339652;204570;1
13339652;240221;1
13339652;151632;1
13339652;151132;2
13339652;238037;1
13339652;172012;1
13355503;108223;1
13355503;106020;1
13356926;238046;1
13356926;238038;1
13362624;108223;1
13362624;107202;1
13363200;153279;2
13364184;135033;1
13364184;135960;1
13370310;108158;1
13370310;108053;1
13371870;240411;1
13372201;109036;1
13373502;172117;1
13373502;110217;2
13373502;110216;1
13374707;163072;1
13374707;110275;1
13374707;110280;1
13374707;110278;1
13378518;108223;1
13386675;240206;1
13386675;233158;1
13387016;138003;1
13387016;138005;1
13387065;233158;1
13390020;154078;1
13390020;154224;1
13390020;104108;1
13390020;104134;1
13390020;154237;1
13390020;108223;1
13390020;106730;1
13390020;106649;1
13390020;154291;1
13390834;104217;1
13390834;104136;1
13390834;235917;1
13390834;235313;1
13411799;104099;1
13411799;104183;1
13411799;106444;1
13411799;240263;1
13411799;240261;1
13411799;138003;1
13411799;240214;1
13437036;106595;1
13439872;104032;1
13440655;106399;1
13441976;106020;1
13446245;238636;1
13447894;106421;1
13447894;106030;1
13447894;106035;1
13447894;106040;1
13449925;108223;1
13451448;138002;1
13451448;151285;1
13451448;107068;1
13451448;233158;1
13451448;235616;1
13451448;233470;1
13451448;135156;1
13451448;138006;1
13451448;110038;1
13451448;233481;1
13451448;138001;1
13451448;151623;1
13451448;151633;1
13453178;104287;1
13453178;138006;1
13453178;235193;1
13453178;138003;1
13458638;108053;1
13463255;206262;1
13463679;104077;1
13463977;106740;2
13463977;106779;1
13463977;106783;1
13463977;106737;1
13463977;110040;1
13463977;106444;1
13463977;106781;1
13463977;106683;1
13463977;110005;1
13463977;110215;1
13463977;238613;1
13463977;204161;1
13463977;110217;1
13463977;110046;1
13463977;204551;1
13463977;106730;1
13463977;240214;1
13463977;238614;1
13463977;238529;1
13465321;106730;1
13465615;138009;1
13465615;138001;1
13466245;240214;1
13467235;138002;1
13468012;106599;1
13468012;138002;1
13468012;108298;1
13470995;110019;1
13470995;108295;1
13470995;135008;1
13470995;235234;1
13470995;110217;1
13470995;108303;1
13470995;235237;1
13470995;163013;1
13471066;214662;1
13471066;214137;1
13471066;239028;1
13471066;214051;1
13471629;106175;1
13471629;106599;2
13471629;245001;1
13471629;138021;1
13471629;138067;1
13471629;235310;1
13471629;245003;1
13471629;245004;1
13472882;163025;1
13472882;240412;1
13474791;104032;1
13474791;135032;1
13474998;106740;1
13474998;106730;2
13474998;138003;1
13474998;108223;1
13474998;135014;1
13474998;110046;1
13474998;110040;1
13474998;235404;1
13474998;235305;1
13475205;106025;1
13475205;104077;1
13475540;151633;1
13475540;151621;1
13475540;151635;1
13475540;110368;1
13475540;235502;1
13475540;172012;1
13475540;110410;1
13475540;151329;1
13479340;104024;1
13479923;240206;3
13479923;138003;1
13479923;233467;1
13479923;240995;1
13480834;151173;1
13481979;135033;1
13483484;106187;1
13484238;240214;1
13487109;240264;1
13487109;240263;1
13487109;151550;1
13487109;106599;1
13487109;106337;1
13487109;106187;1
13487842;108158;1
13487842;108223;1
13487842;138011;1
13487842;138023;1
13489336;106606;1
13489363;235613;1
13489363;235719;1
13490205;238272;1
13490379;110045;1
13490379;110040;1
13492361;151623;1
13492361;104175;1
13492361;110038;2
13493021;172107;1
13493021;138003;1
13493021;106580;1
13493577;235305;1
13496840;106444;1
13496840;104023;1
13496840;106740;1
13496840;110046;1
13496840;172302;1
13496840;172466;1
13496840;172465;1
13496840;108223;1
13496840;172306;1
13496840;104032;1
13496840;172463;1
13496840;138008;3
13496840;172304;1
13496840;106730;1
13496840;235308;1
13496840;172301;1
13496840;172461;1
13496840;172303;1
13496840;172305;1
13496840;172464;1
13496840;172462;1
13496840;172956;2
13496840;235305;1
13496840;235917;1
13496948;315311;1
13497403;128301;1
13499515;238613;1
13499515;138003;1
13506963;138020;1
13507570;240214;1
13509206;104108;1
13509678;104077;1
13514775;106528;1
13515411;101054;1
13515411;138109;1
13515411;235307;1
13515411;172554;1
13515411;235718;1
13515961;135954;1
13515961;106362;1
13515961;135033;1
13515961;106304;1
13516304;172305;1
13516304;206101;1
13516304;172303;1
13516304;172465;1
13516304;172956;2
13516304;172464;1
13516304;240215;1
13516334;135013;1
13516334;106683;1
13516452;204724;1
13516452;204317;1
13516683;235615;1
13535521;238562;1
13536261;235107;1
13537696;235308;1
13537696;154394;1
13540163;154420;1
13540163;108158;1
13540163;108053;1
13540163;154291;1
13540163;154292;1
13540163;172956;1
13540163;154824;1
13540163;154314;1
13540163;154394;1
13540163;163012;1
13540163;172305;1
13540163;172306;1
13540962;154332;1
13542993;110968;1
13542993;110066;1
13564005;106781;2
13564175;138007;1
13570143;240215;1
13635683;235712;1
13635683;154078;1
13635683;135008;1
13635683;135033;1
13635683;235307;1
13635683;235711;1
13635683;135048;1
13635683;154383;1
13635683;235308;1
13635683;238073;1
13635683;235125;1
13635683;235302;1
13635683;238072;1
13637719;315311;6
13640628;109008;1
13641332;227091;1
13641425;135960;1
13641425;138003;1
13641425;135033;1
13641425;138006;1
13641425;154332;1
13641425;106653;1
13641425;138002;1
13641425;138007;1
13641425;154791;1
13642370;315341;1
13642591;106445;1
13642591;110066;1
13642591;135008;1
13642591;106683;1
13642591;110215;1
13642591;110046;1
13642591;154405;1
13642591;110074;1
13642591;110040;1
13642591;135963;1
13642591;154413;1
13642591;110760;1
13642591;154383;1
13642591;154822;1
13643153;109003;1
13715105;235254;1
13716599;106744;1
13716599;154078;1
13716599;106747;1
13721971;233158;1
13724453;101031;1
13724453;109008;1
13743290;154284;1
13743290;110040;1
13743290;106653;1
13743290;135118;1
13743290;110760;1
13746886;109001;1
13761956;151321;1
13806174;106649;1
13807705;106399;1
13807705;238952;1
13807705;238636;1
13812346;151521;1
13812346;106187;1
13812346;110015;1
13812346;106283;1
13812346;151632;1
13812346;110016;1
13812346;151423;1
13812346;233030;1
13812346;204570;1
