User-ID;PRODUCT-ID;PURCHASE
1005372693;110046;3
1005372693;110215;3
1005372693;109002;1
1005372693;110760;2
1005372693;135033;1
1005451012;238526;1
1005451012;110215;1
1005451012;154822;1
1005451012;106782;1
1005451012;106781;1
1005451012;106653;1
1005451012;154405;1
1005451012;135963;1
1005451012;110046;2
1005451012;110040;2
1005451012;135008;1
1005451012;110760;2
1005451012;154413;1
1005451012;154082;1
1005451012;154459;1
1005451012;154487;1
1005451012;154383;2
1005451012;154317;1
1005451012;238954;1
1005451012;154973;1
1005451012;235309;1
1005485610;135033;1
1005485610;154319;1
1005485610;151273;1
1005485610;154376;1
1005485610;154377;1
1005485610;154304;1
1005485610;151304;1
1005485610;154321;1
1005485610;151320;1
1005485610;154327;1
1005485610;239023;1
1005485610;154384;1
1005485610;154389;2
1005485610;154841;1
1005485610;154155;1
1005485610;154344;1
1005485610;154314;1
1005485610;154343;1
1005485610;154342;1
1005485610;172305;1
1005485610;241113;1
1005485610;235308;1
1005485610;234079;1
1005485610;234002;1
1005485610;241111;1
1005565311;110040;1
1005565311;110046;2
1005565311;106399;1
1005565311;238954;1
1005565311;106071;1
1005565311;138007;1
1005565311;106744;2
1005565311;106747;2
1005565311;154342;1
1005565311;206234;1
1005565311;154338;2
1005565311;154321;1
1005565311;106742;2
1005565311;154401;1
1005565311;154334;2
1005565311;238529;1
1005594007;106020;1
1005594007;106399;1
1005594007;110046;1
1005594007;106071;1
1007189628;235308;1
1007189628;240411;1
1007189628;138203;1
1007206689;154398;1
10072104;106653;1
10072104;172461;1
10072104;240401;1
10072104;172956;1
10072104;240402;1
10072104;240988;1
1007271410;138003;1
1007271410;110217;1
1007271410;154383;1
1007271410;104032;1
1007271410;238272;1
1007271410;106782;1
1007271410;235917;2
1007271410;108223;1
1007271410;154822;1
1007271410;154215;1
1007271410;315311;1
1007271410;154405;1
1007271410;135032;1
1007271410;235711;2
1007271410;238273;1
1007301982;110046;1
1007301982;135032;1
1007301982;128155;1
1007301982;135033;1
1007439689;110264;1
1007439689;238613;2
1007439689;106744;1
1007439689;235721;1
1007439689;240302;1
1007439689;240994;1
1007439689;240021;1
1007439689;240987;2
1007439689;110960;1
1007439689;238038;2
1007439689;238633;1
1007439689;238954;1
1007439689;240025;1
1007463038;106781;1
1007463038;106653;1
1007463038;154078;1
1007463038;110046;1
1007463038;154487;1
1007463038;106071;1
1007463038;154215;1
1007463038;110215;1
1007463038;238633;1
1007463038;110760;1
1007463038;135014;1
1007463038;238954;1
1007463038;154384;1
1007463038;154239;1
1007463038;240401;1
1007623998;110040;1
1007623998;110046;1
1007623998;110215;1
1007623998;110760;1
1007644686;109001;1
1007644686;109002;1
1007670459;110046;1
1007670459;104177;1
1007670459;104184;1
1007670459;108223;1
1007670459;110074;1
1007670459;104182;1
1007670459;154283;1
1007670459;238273;1
1007670459;238272;1
1007670459;154078;1
1007670459;154241;1
1007670459;110968;1
1007670459;154284;1
1007670459;154082;1
1007670459;235305;1
1007670459;154292;1
1007670459;154413;1
1007670459;154375;1
1007670459;240214;1
1007784598;104164;1
1007784598;238633;1
1007784598;135008;1
1007784598;135963;1
1007784598;238954;1
1007805614;106653;2
1007805614;104108;2
1007805614;106730;1
1007805614;106781;1
1007805614;110040;1
1007805614;154204;2
1007805614;154383;1
1007890784;110760;1
1007890784;154413;2
1007890784;104164;1
1007890784;154822;2
1007890784;106653;1
1007890784;238634;1
1007890784;106071;1
1007890784;238633;1
1007890784;154383;2
1007890784;240988;1
1007890784;154405;2
1007890784;240411;1
1007890784;110046;1
1007890784;238954;1
1007890784;154591;1
1007890784;240401;1
1007890784;135014;1
1007890784;240402;1
1007968539;106071;1
1007968539;110046;1
1007968539;109001;1
1007968539;106445;1
1007968539;110040;1
1007968539;108223;2
1007968539;135963;1
1007968539;108053;1
1007968539;108158;1
1007968539;110968;1
1007968539;109002;1
1007968539;135008;1
1007968539;110074;1
1007968539;110066;1
1007968539;235721;2
1007968539;240402;1
1007968567;104077;1
1007968567;104108;1
1007968567;104134;1
1007968567;108223;1
1007968567;106030;1
1007968567;110005;1
1007968567;106444;1
1007968567;110217;1
1007968567;110215;1
1007968567;110760;1
1010002045;106653;1
1010002045;135008;1
1010002045;106399;1
1010002045;135960;1
1010002045;106747;1
1010002045;106744;1
1010002045;135963;1
1010002045;238526;1
1010002045;109001;1
1010002045;238633;1
1010002045;109002;1
1010002045;135033;1
1010002045;238952;1
1010002327;106744;1
1010002327;135033;1
1010002327;106747;2
1010002327;110215;1
1010002327;106742;1
1010002327;106781;1
1010002327;135008;1
1010002327;110046;2
1010002327;106782;1
1010002327;240301;1
1010002327;135960;1
1010002327;135963;1
1010002327;110040;1
1010002327;110760;1
1010040079;104133;1
1010040079;106035;1
1010040079;104134;1
1010040079;154822;1
1010040079;106071;1
1010040079;109001;1
1010040079;104217;1
1010040079;104108;1
1010040079;154405;1
1010040079;109002;1
1010040079;154383;1
1010040079;106040;1
1010040079;154413;1
1010040079;106444;1
1010040079;240214;1
1010040079;106683;1
1010164624;101101;1
1010164624;101100;1
1010164624;101231;1
1012324697;106575;1
1012324697;106600;1
1012324697;206105;1
1012324697;234142;1
1012324697;153455;1
1012324697;109015;1
1012324697;138107;1
1012324697;110217;1
1012324697;151304;1
1012324697;138103;1
1012324697;110005;1
1012324697;138104;1
1012324697;151320;1
1012324697;138111;1
1012324697;154328;1
1012324697;206101;1
1012324697;153456;1
1012324697;206232;1
1012324697;206234;1
1012324697;235609;1
1012324697;240211;1
1012324697;240202;1
1012324697;240371;1
1012340050;104133;1
1012340050;104204;1
1012340050;104135;1
1012340050;104134;1
1012340050;104077;1
1012340050;101020;1
1012340050;104183;1
1012340050;101021;1
1012340050;106779;1
1012340050;108223;1
1012340050;172306;2
1012340050;106040;1
1012340050;104084;1
1012340050;104285;1
1012340050;106782;1
1012340050;106541;2
1012340050;110046;1
1012340050;110215;1
1012340050;108053;1
1012340050;106270;1
1012340050;104170;1
1012340050;106781;1
1012340050;110040;1
1012340050;106542;2
1012340050;172463;1
1012340050;240079;1
1012340050;138018;1
1012340050;106527;1
1012340050;106543;2
1012340050;172303;2
1012340050;172302;2
1012340050;172115;1
1012340050;107202;1
1012340050;106528;1
1012340050;172304;1
1012340050;172461;1
1012340050;110005;2
1012340050;138004;1
1012340050;172305;2
1012340050;172462;1
1012340050;110216;1
1012340050;172301;2
1012340050;172464;1
1012340050;240307;1
1012340050;110217;2
1012340050;233165;1
1012340050;110760;4
1012340050;233481;1
1012340050;138003;2
1012340050;138005;1
1012340050;172956;3
1012340050;233468;1
1016033032;240401;1
1016033032;138002;1
1016033032;108223;1
1016033032;106649;1
1016033032;154314;1
1016033032;240402;1
1016033032;240411;1
1016033032;104133;1
1016033032;240988;1
1016033032;110046;1
10170739;110245;1
10170739;110244;1
10170739;151324;1
10170739;110037;1
10170739;110039;1
10170739;110246;1
10170739;163025;1
1017186024;106030;1
1017186024;104077;1
1017186024;106458;1
1017186024;106025;1
1017186024;104176;1
1017186024;104108;1
1017186024;106553;1
1017186024;108223;2
1017186024;107063;2
1017186024;104084;1
1017186024;110245;2
1017186024;110962;1
1017186024;106583;1
1017186024;104177;1
1017186024;107062;1
1017186024;110214;1
1017186024;138003;1
1017186024;106552;1
1017186024;110278;1
1017186024;138002;1
1017186024;107402;1
1017186024;110216;1
1017186024;107201;1
1017186024;110280;1
1017186024;138005;1
1017186024;110038;1
1017186024;138004;1
1017186024;138007;1
1017186024;110037;1
1017186024;110217;1
1017186024;107202;1
1017186024;172305;1
1017186024;138018;1
1017186024;151021;1
1017186024;138006;1
1017186024;151303;1
1017186024;110244;2
1017186024;151304;1
1017186024;110275;2
1017186024;172306;1
1017186024;151010;1
1017186024;172463;1
1017186024;172465;1
1017186024;172303;1
1017186024;138001;1
1017186024;151321;2
1017186024;154383;1
1017186024;172462;1
1017186024;172116;1
1017186024;204161;1
1017186024;172115;1
1017186024;234007;1
1017186024;151033;1
1017186024;154471;1
1017186024;172301;1
1017186024;234006;1
1017186024;172302;1
1017186024;238037;1
1017186024;238038;1
1017186024;235125;1
1017186024;154420;1
1017186024;238265;1
1017186024;240214;1
1017186024;235305;1
1017186024;172304;1
1017186024;238497;1
1017186024;240998;1
1017186024;235406;1
1017186024;235308;1
1017186024;240264;1
1017186024;172464;1
1017186024;240263;1
1017186024;204551;1
1017186024;240202;1
1017186024;238272;1
1017186024;240204;1
1017186024;238535;1
1017186024;240261;1
1017186024;315311;1
10172891;151304;1
10172891;153209;1
10172891;110039;2
10172891;110214;1
10172891;151303;1
10172891;110216;1
10172891;110037;1
10172891;110217;1
10172891;238273;1
10172891;238272;1
10172891;153261;1
10172891;239023;1
10172891;135033;1
10172891;153046;1
10172891;213402;1
10183466;154405;1
10183466;106445;1
10183466;106030;1
10183466;104108;1
10183466;106020;1
10183466;108223;1
10183466;106444;1
10183466;154215;1
10183466;154383;2
10183466;154822;1
1018480435;101031;1
1018480435;101101;1
1018480435;101100;1
1018480435;101008;1
1018480435;101183;1
1018480435;233481;1
1018480435;101032;1
1018480435;101007;1
1018480435;241110;1
1018480435;101182;1
1018480435;151304;1
1018480435;110485;1
1018480435;101591;1
1018480435;240202;1
1018480435;101099;1
1018480435;104285;1
1018480435;240998;1
1018480435;128201;1
1018480435;241751;1
1018480435;240307;1
1018480435;128205;1
1018480435;151551;1
1018480435;128151;1
1018480435;151550;1
1018480435;233468;1
1018480435;241111;1
1020762955;108223;2
1020762955;206233;1
1020786784;173461;1
1020786784;173017;2
1020786784;173304;2
1020786784;173305;2
1020786784;173462;1
1020786784;173306;2
1020786784;173436;1
1020786784;173301;2
1020786784;227006;1
1020786784;173466;1
1020786784;173465;1
1020786784;173438;1
1020786784;227073;1
1020786784;173463;1
1020786784;173464;1
1020820874;154389;1
1020820874;153262;1
1020820874;153046;1
1020820874;110037;1
1020820874;153366;1
1020820874;110039;1
1020820874;153261;1
1022376486;106451;1
1022376486;106527;2
1022376486;101046;1
1022376486;106787;1
1022376486;106399;1
1022376486;106528;1
1022376486;109001;1
1022376486;101099;1
1022376486;109002;1
1022376486;106584;1
1022376486;138006;1
1022376486;138002;1
1022376486;172464;2
1022376486;106742;1
1022376486;143058;1
1022376486;108053;1
1022376486;138007;1
1022376486;138003;1
1022376486;143059;1
1022376486;235309;1
1022376486;172463;2
1022376486;172461;2
1022376486;172956;1
1022384292;138003;1
1022384292;138004;1
1022384292;240214;1
1022384292;235610;1
1022384292;154384;1
1022394289;101046;1
1022394289;240215;1
1022394289;101007;1
1022394289;240248;1
1022394289;101093;1
1022394289;106458;1
1022394289;104166;1
1022394289;240995;2
1022394289;104077;1
1022394289;235309;1
1022394289;106400;2
1022394289;106399;1
1022394289;108296;2
1022394289;108303;1
1022394289;240201;2
1022394289;108353;1
1022394289;109001;1
1022394289;109002;1
1023870197;104077;4
1023870197;104166;1
1023870197;104171;1
1023870197;104176;1
1023870197;104177;1
1023870197;104168;1
1023870197;104182;1
1023870197;104172;1
1023870197;104084;4
1023870197;104169;1
1023870197;104178;1
1023870197;110037;1
1023870197;110216;1
1023870197;104184;1
1023870197;106035;1
1023870197;104183;1
1023870197;104170;1
1023870197;107201;4
1023870197;104263;1
1023870197;138001;1
1023870197;110217;1
1023870197;106683;1
1023870197;106040;1
1023870197;106030;1
1023870197;135007;1
1023870197;135008;2
1023870197;106553;1
1023870197;151019;1
1023870197;135963;2
1023870197;128301;1
1023870197;106400;1
1023870197;106552;1
1023870197;138209;1
1023870197;138006;1
1023870197;110039;1
1023870197;151303;1
1023870197;151301;1
1023870197;135962;1
1023870197;151304;4
1023870197;106568;1
1023870197;154244;2
1023870197;138111;1
1023870197;138002;1
1023870197;154037;1
1023870197;151320;3
1023870197;138004;1
1023870197;153293;1
1023870197;138003;1
1023870197;154338;1
1023870197;151108;1
1023870197;138007;1
1023870197;154247;2
1023870197;151321;1
1023870197;143510;1
1023870197;154224;1
1023870197;138005;1
1023870197;154377;2
1023870197;154237;1
1023870197;138210;1
1023870197;154314;1
1023870197;153279;1
1023870197;153312;1
1023870197;154248;1
1023870197;138018;1
1023870197;154841;1
1023870197;154283;1
1023870197;151851;1
1023870197;154316;2
1023870197;153292;1
1023870197;154341;1
1023870197;154299;1
1023870197;151891;1
1023870197;234221;2
1023870197;154327;1
1023870197;151950;1
1023870197;154344;1
1023870197;154042;1
1023870197;154375;2
1023870197;154334;1
1023870197;154190;1
1023870197;235269;1
1023870197;154343;1
1023870197;154078;2
1023870197;204317;1
1023870197;154215;2
1023870197;154389;2
1023870197;154336;1
1023870197;154239;1
1023870197;235610;1
1023870197;154413;1
1023870197;154082;2
1023870197;234169;1
1023870197;154312;1
1023870197;234142;1
1023870197;154359;1
1023870197;154321;1
1023870197;238273;1
1023870197;154494;2
1023870197;154225;1
1023870197;234220;1
1023870197;154319;1
1023870197;235310;1
1023870197;154462;1
1023870197;154367;1
1023870197;240409;1
1023870197;154591;2
1023870197;154243;2
1023870197;234352;2
1023870197;154394;1
1023870197;241113;1
1023870197;154597;1
1023870197;154376;1
1023870197;241112;1
1023870197;154836;1
1023870197;154246;1
1023870197;235308;2
1023870197;154471;1
1023870197;234219;2
1023870197;154383;2
1023870197;154626;1
1023870197;245003;1
1023870197;235609;3
1023870197;154398;2
1023870197;235607;2
1023870197;204571;1
1023870197;238156;1
1023870197;154401;1
1023870197;204724;1
1023870197;245004;1
1023870197;238272;1
1023870197;154791;2
1023870197;238416;1
1023870197;241110;1
1023870197;240214;1
1023870197;204354;2
1023870197;204952;1
1023870197;245001;1
1023870197;235719;1
1023870197;204570;1
1023870197;238534;1
1023870197;245002;1
1023870197;238535;3
1023870197;234136;1
1023870197;315311;1
1023870197;235406;1
1023870197;241114;1
1024533982;206001;1
1024533982;172301;1
1024533982;172304;1
1024533982;110040;1
10258580;106519;1
10258580;104134;1
10258580;106528;1
10258580;104099;1
10258580;106783;1
10258580;104023;1
10258580;106527;1
10258580;106779;1
10258580;106781;1
10258580;104170;1
10258580;110760;2
10258580;110046;1
10258580;107201;2
10258580;104184;1
10258580;108053;1
10258580;172516;1
10258580;110215;2
10258580;128155;1
10258580;240202;1
10258580;110216;2
10258580;172517;1
10258580;106511;1
10258580;240221;1
10258580;110217;2
10258580;240998;1
10258580;172956;2
10258580;172115;1
1026569148;104099;1
1026569148;135033;1
1026569148;138003;1
1026569148;104169;1
1026569148;104048;1
1026569148;240216;1
1026569148;104172;1
1026569148;104077;1
1026569148;107008;1
1026569148;138054;1
1026569148;238037;1
1026569148;107071;1
1026569148;107068;1
1026569148;238196;1
1026569148;151303;1
1026569148;234030;1
1026569148;138002;1
1026569148;135008;1
1026569148;238534;1
1026569148;138052;1
1026569148;143058;1
1026569148;234016;1
1026569148;238273;1
1026569148;151304;1
1026569148;238497;1
1026569148;143059;1
1026569148;240214;1
1026569148;235410;1
1026569148;204570;1
1026569148;238038;1
1032393153;106747;1
1032393153;109008;1
1032393153;172956;1
1032393153;106744;1
1032393153;154078;1
1032393153;172305;1
1032393153;110046;1
1032393153;109001;1
1032393153;240214;1
1032393153;172306;1
1032393153;109002;1
1032393153;110760;1
1032393153;172464;1
1032393153;240303;1
1032444195;106742;1
1032444195;106071;1
1032444195;110216;1
1032444195;109001;2
1032444195;110217;1
1032444195;110215;1
1032444195;235270;1
1032444195;106399;1
1032444195;109002;2
1032444195;110760;1
1032444195;135014;1
1032469347;238038;1
1032469347;108223;1
1032469347;238416;1
1032469347;238037;1
1032469347;235310;1
1033733564;206109;1
1033733564;106445;1
1033733564;106653;1
1033733564;106747;1
1033733564;108223;1
1033733564;106071;1
1033733564;106744;1
1033733564;206101;1
1033733564;135008;1
1033733564;238633;1
1033733564;135963;1
1034304681;104092;1
1034304681;101067;1
1034304681;151304;1
1034304681;101096;1
1034304681;101183;1
1034304681;101488;1
1034304681;104083;1
1034304681;104283;1
1034304681;104290;1
1034304681;104270;1
1034304681;104091;1
1034304681;104096;1
1034304681;106285;1
1034304681;108297;1
1034304681;106245;1
1034304681;106598;1
1034304681;106830;1
1034304681;104285;1
1034304681;110278;1
1034304681;104271;1
1034304681;110245;1
1034304681;110246;1
1034304681;151352;1
1034304681;104272;1
1034304681;110275;1
1034304681;106257;1
1034304681;151226;1
1034304681;106832;1
1034304681;110280;1
1034304681;107202;1
1034304681;106400;1
1034304681;107320;1
1034304681;110290;1
1034304681;110244;1
1034304681;110367;1
1034304681;151303;1
1034304681;110368;1
1034304681;151302;1
1036647701;107202;2
1036647701;151304;1
1036647701;108223;1
1037572730;235045;1
1037572730;104099;1
1037572730;135954;3
1037572730;104077;1
1037572730;128153;1
1037572730;135033;2
1037572730;104081;1
1037572730;128155;1
1037572730;240307;1
1037572730;128205;1
1037572730;235268;1
1037572730;240168;1
1037572730;135125;1
1037572730;235273;1
1037572730;128201;1
1037572730;135032;1
1037572730;240167;1
1037572730;240170;1
1037572730;235711;1
1037572730;240984;1
1037572730;135004;1
1037572730;235305;1
1037572730;235308;1
1037572730;235272;1
1037572730;240172;1
1037572730;240994;1
1037572730;240169;1
1037572730;240018;1
1037572730;240434;1
1037572730;315315;1
1037572730;240302;1
1039678527;235711;1
1039678527;110037;1
1039678527;238037;1
1039678527;238038;1
1039678527;238497;1
1039678527;238537;1
1039678527;110216;1
1039678527;238534;1
1039678527;238273;1
1039678527;110039;1
1039678527;110217;1
1039678527;238272;1
1039678527;238535;1
1039678527;238499;1
1039686276;110216;1
1039686276;110217;1
1039686276;151013;1
1039686276;151020;1
1039686276;151132;1
1039686276;110039;1
1039686276;110367;1
1039686276;109015;1
1039686276;151021;1
1039686276;213401;1
1039686276;151014;1
1039686276;151019;1
1039686276;214051;1
1039686276;239023;1
1039686276;151304;1
1039686276;151033;1
